epoch,lr,loss,iou,val_loss,val_iou,val_dice
25,9.62989581557791e-05,0.8478007417753202,0.14794290550721587,0.8389597954750061,0.13150934105689935,0.23174539384377085
26,9.601314744859499e-05,0.8274326565068796,0.17055366000800581,0.8190513052940369,0.1595410659404906,0.2737222305194668
27,9.571721736097083e-05,0.8296707433844925,0.1620831986744508,0.8240034570693969,0.16099443576327058,0.2755879177225473
28,9.541124090922765e-05,0.8304584381777212,0.16114367440202304,0.816446852684021,0.19385669217640192,0.32378580033632615
29,9.50952935884765e-05,0.8230144947493842,0.1764184067234957,0.8349044227600098,0.1826689887459965,0.3080400307079257
30,9.476945335399116e-05,0.8166387611572895,0.18462876130104078,0.8052307662963867,0.19167637545049937,0.3204418698434849
31,9.44338006019738e-05,0.8247152509492471,0.17518599154959275,0.8365007314682007,0.1780672235496027,0.3005597517046925
32,9.408841814971856e-05,0.8257602141537798,0.1723252215932013,0.872505346775055,0.07313373438490266,0.13476221734668906
33,9.373339121517742e-05,0.838685666475821,0.14353636594397398,0.8438138065338134,0.15908951568037366,0.27319894655501303
34,9.33688073959341e-05,0.8290930037651587,0.16422224896769735,0.8320102329254151,0.19521871422761705,0.32599091178903733
35,9.299475664759064e-05,0.8140118474807214,0.17786353355136733,0.8032699623107911,0.18913953174255174,0.316726257745955
36,9.261133126157213e-05,0.8304807789828799,0.1680019836400456,0.8413082103729248,0.1653244843599208,0.2821413089904605
37,9.221862584235524e-05,0.8329070461999386,0.16442685337174184,0.8497419247627258,0.12585680535139385,0.22314191624291993
38,9.181673728412602e-05,0.8137201475440909,0.17724901331160975,0.8385896100997925,0.16314995176309888,0.27894486800516494
39,9.140576474687261e-05,0.8062785325247214,0.18109104338805476,0.8079965415000916,0.1562950522655432,0.26959260898514087
40,9.098580963191905e-05,0.8135930403656916,0.17770694891243008,0.8274470634460449,0.19664754940199203,0.32765616559225424
41,9.055697555690603e-05,0.8157939014084842,0.17645841227784514,0.8629415254592896,0.12152247655175885,0.21612370619586826
42,9.011936833022481e-05,0.8128062812013364,0.17985366802337632,0.8359642810821534,0.15094585243089995,0.26162683996281116
43,8.967309592491049e-05,0.8077154810275506,0.17557172779285207,0.8401124930381775,0.15615962656276353,0.26873332690114754
44,8.921826845200138e-05,0.8084280622114829,0.17990929954359264,0.8755004749298095,0.17677976612172078,0.29893072272624216
45,8.875499813337066e-05,0.8043801114646667,0.1805969061228685,0.8424438199996949,0.20406772368830917,0.33808274872931354
46,8.82833992740374e-05,0.8016542018553533,0.1763358232987599,0.8669015336036682,0.06517506253203939,0.12122434223875686
47,8.780358823396348e-05,0.8062688806735048,0.1745240493509162,0.8117395396232605,0.15313580231765142,0.2649006007967936
48,8.731568339934346e-05,0.8115330677513682,0.1725113942889283,0.8568617691993713,0.1795591014200814,0.3038861952369375
49,8.68198051533946e-05,0.8068732766930117,0.17742947637236778,0.8140270791053772,0.19381811522937417,0.3233521011349695
50,8.63160758466541e-05,0.8094068235213604,0.17865446650946495,0.8512347249984741,0.15422678186481956,0.26579493657326353
51,8.580461976679096e-05,0.8054019502543528,0.17835730393002824,0.827340871334076,0.1588775617313367,0.27313376747078205
52,8.528556310793976e-05,0.8145362248114489,0.1727593306026559,0.8645566329956055,0.14221876591302818,0.2482917340013951
53,8.47590339395643e-05,0.8220669050282294,0.17081299343907003,0.9095742654800415,0.12059802519589638,0.21494243388834686
